UNIQUE_KEY;Nom_usuel;Prenom_usuel;Titre_usuel;Sexe;Nationalite;Date_naissance_recherche;Lieu_naissance;Date_deces_recherche;Lieu_deces;Profession;Commentaire biographique;Programme;Etat_avancement_saisie
162788;Rousset;Joséphine;;féminin;;;;;;collectionneur;"Apparemment ""Mademoiselle Rousset"", le nom apparaît sur les procès-verbaux des ventes Pourtalès et Janzé de 1865 et 1866 parfois orthographié Roussel, ce qui entretien parfois une confusion avec le marchand Camille Roussel qui participe à la même vente. Il s'agit de Marie Joséphine Rousset, peintre, compagne et agent de la comtesse Isabelle Dzialynski, intendante à Paris de l?hôtel Lambert appartenant au couple du comte et de la Comtesse Dzialynki. Connue essentiellement pour les acquisitions d'estampes, elle est un acteur important des ventes Janzé et Pourtalès où elle acquiert au bénéfice de la comtesse (et sans doute du comte), effectuant ses choix assez librement avec la confiance de la comtesse.";"Répertoire des ventes d'antiques en France au XIXe siècle - INHA;";Publiée
165597;Rouvre (de);H.;;masculin;;19e siècle;;19e siècle;;;;"Répertoire des ventes d'antiques en France au XIXe siècle - INHA;";En cours de saisie
144248;Roux;Pierre;;masculin;;;;1844;;marchand de tableaux;;"Répertoire des ventes d'antiques en France au XIXe siècle - INHA;";Publiée
162757;Roux ?;;;inconnu;;;;;;collectionneur;Ce nom apparaît sur le procès-verbal de la vente Pourtalès en 1865. La lecture est incertaine. Deux occurrences.;"Répertoire des ventes d'antiques en France au XIXe siècle - INHA;";Publiée
162738;Rozier ?;;du ou de;inconnu;;;;;;collectionneur;Ce nom apparaît sur le procès-verbal de la vente Pourtalès en 1865.;"Répertoire des ventes d'antiques en France au XIXe siècle - INHA;";Publiée
165760;Salin;Suzanne;;féminin;"France;";;;1975;;;;"Les sculptures allemandes dans les collections publiques françaises (vers 1450-1530), bois et bois polychromé - INHA / Musée du Louvre;";En cours de saisie
162758;Salle ?;;;inconnu;;;;;;collectionneur;Ce nom apparaît sur le procès-verbal de la vente Pourtalès en 1865. La lecture est incertaine. Une occurrence.;"Répertoire des ventes d'antiques en France au XIXe siècle - INHA;";Publiée
165522;Saltzmann;Gustave;;masculin;"France;";1811;Colmar;1872;Nyons;;;"Les sculptures allemandes dans les collections publiques françaises (vers 1450-1530), bois et bois polychromé - INHA / Musée du Louvre;";En cours de saisie
158233;Saurun;;;inconnu;;;;;;;;"Répertoire des ventes d'antiques en France au XIXe siècle - INHA;";Publiée
78819;Saussine;Pierre Hippolyte;;masculin;;18 janvier 1800 (28 Nivôse An 8);Paris;1857;;;"Biographie rédigée par Marie-Laure Crosnier Leconte : Matricule de l'Ecole des Beaux-Arts : 329. Pierre Hippolyte Saussine, né à Paris le 18 janvier 1800, élève de François Debret, admis le 20 février 1817, son dossier d'élève manque (architecte à Paris; constructions particulières à Paris; mort en 1857; Delaire)";"Dictionnaire des élèves architectes de l?École des beaux-arts de Paris (1800-1968) - INHA;";Publiée
164987;Schiff;Jacob;;masculin;"Allemagne;";1847;;1920;;collectionneur;Nom d'acheteur apparaissant dans le catalogue annoté de la vente Tyszkiewicz conservé au RVKD. Banquier juif réfugié aux États-Unis, il possédait une grande collection (d'objets en bronze principalement) en partie léguée au Cooper Hewitt Museum. Son fils, Mortimer L. Schiff (1877-1931), pourrait aussi être acheteur dans la vente Tyszkiewicz. Lui aussi bibliophile et collectionneur, sa collection est dispersée en 1838 lors de trois ventes successives tenues à Londres les 23-25 mars 1938, 5-7 juillet 1938 et 6-9 décembre 1938.;"Répertoire des ventes d'antiques en France au XIXe siècle - INHA;";En cours de saisie
164988;Schlumberger;Gustave-Léon;;masculin;"France;";17 octobre 1844;Guebwiller;9 mai 1929;Paris;collectionneur;Nom d'acheteur apparaissant dans le procès verbal annoté de la vente Tyszkiewicz conservé aux archives de la ville de Paris. Historien spécialisé dans l'histoire des croisades et de l'Empire byzantin, président de la société nationale des antiquaires de France et Président de l'Académie des inscriptions et des belles-lettres.;"Répertoire des ventes d'antiques en France au XIXe siècle - INHA;";En cours de saisie
162797;Schmidt;Constantin;;masculin;"Pologne;";18 février 1818;;5 janvier 1889;;collectionneur;Konstanty Schmidt-Ci??y?ski est un collectionneur, philologue et marchand d'art polonais, spécialisé en particulier sur les gemmes et pierres gravées ancoiennes et modernes.. Il vit à St Pétersbourg de 1839 à 1851, puis à Paris de 1851 à 1859. Il s?établit comme antiquaire quai mMalaquais et quai Voltaire. Il achète sur le marché de l'art des pierres pour les revendre ou alimenter sa propre collection. En 1859, il s'installe à Londres. Il a donné l'essentiel de sa collection aux musées de Rapperswil, Pozna? et Cracovie. Une large partie de sa collection de gemme est héritée par une branche de sa famille, Schmidt-Cudni?ski, puis léguées à l'Etat et actuellement au musée national de cracovie.;"Répertoire des ventes d'antiques en France au XIXe siècle - INHA;";Publiée
133565;Schonen;Auguste Jean Marie de;baron;masculin;"France;";12 février 1782;;4 décembre 1849;Paris;homme-femme politique;;"Guide des archives de l?art conservées en France (XIXe-XXIe siècles), GAAEL - INHA;Documents d'archives et documents photographiques de la Bibliothèque de l'Institut national d'histoire de l'art - INHA;Répertoire des ventes d'antiques en France au XIXe siècle - INHA;";Publiée
144444;Schwind;;;inconnu;;19e siècle;;19e siècle;;peintre;"Les procès-verbaux des ventes Beugnot, Canino 1837 révèlent de grandes incertitudes sur l'orthographe de ce nom. Un certain ""Schind"" apparaît dans le Supplément du catalogue de la vente Durand (1836), mais il est orthographié ""Swind"" dans le PV de cette même vente. Le PV de la vente Durand (1836) précise aussi l'adresse ""rue St Claude n°1"". L'un des catalogues annotés de la vente Canino de 1843 porte la mention ""Schwindt rue St Claude N°1"" qui a amené à faire le rapprochement avec Edouard Schwind ou avec Ernestine Schwind, tous deux peintres domiciliés au n°1 rue Saint Claude.";"Répertoire des ventes d'antiques en France au XIXe siècle - INHA;";Publiée
162759;Seguin ?;;;inconnu;;;;;;collectionneur;Ce nom apparaît sur le procès-verbal de la vente Pourtalès en 1865. La lecture est incertaine. Une occurrence.;"Répertoire des ventes d'antiques en France au XIXe siècle - INHA;";Publiée
165850;Seligmann;Jacob;;masculin;"France;Allemagne;";18 septembre 1858;Francfort-sur-le-Main;31 octobre 1923;Paris;collectionneur;"Le nom ""Seligman"" apparaît sur le PV de la vente Paravey en 1879 pour un lot d'antiquité seulement. L'absence d'adresse est fréquente pour les habitués des salles des ventes, c'est pourquoi l'on peut estimer sans trop de risque qu'il s'agit de l'antiquaire Jacob Seligmann, marchand d'origine allemande installé à Paris en 1874 et qui se forme auprès de Charles Mannheim, avant de rejoindre l'étude de Charles Pillet puis de Paul Chevallier. Cette présence aux ventes en 1879 témoigne de ses débuts et de sa précocité : il n'a alors que 21 ans. Il ouvre sa galerie d'art dans les années 1880, et fut plutôt spécialisé en objets d'arts modernes, fournissant des collectionneurs de renom tels Moïse de Camondo ou Edmond de Rothschild. Ses fils Germain Seligmann ou Seligman et François-Gérard Seligmann poursuivront son activité.";"Répertoire des ventes d'antiques en France au XIXe siècle - INHA;";En cours de saisie
165638;Séran;;comte de;masculin;;19e siècle;;19e siècle;;;Pourrait être Marie-Joseph Raoul, comte de Séran de la Tour (1803-1848 (?)).;"Répertoire des ventes d'antiques en France au XIXe siècle - INHA;";En cours de saisie
164998;Siegfried;Jacques;;masculin;;1840;Mulhouse;1909;Langeais;banquier;;"Les sculptures allemandes dans les collections publiques françaises (vers 1450-1530), bois et bois polychromé - INHA / Musée du Louvre;";En cours de saisie
158248;Signol;Charles Armand;;masculin;;1802;;1875;;marchand;"Signol est mentionné comme membre dans le Bulletin de l?Association scientifique, [s.n.] Avril 1865, à la page 45 : « Signol, antiquaire, 9 quai voltaire ». La collection de Charles Armand Signol est vendue aux enchères à Paris du 17 au 20 décembre 1866. Jules Raymond nous apprend en 1875 que Signol avait ""exploré la Sicile quand personne n'y songeait, et de précieuses trouvailles ont récompensé sa persévérance"" (Raymond 1875, p. 163).";"Répertoire des ventes d'antiques en France au XIXe siècle - INHA;Digital Muret - INHA;";Publiée
164934;Sivadjian;Mihran;;masculin;"France;";;;;;marchand d'art;;"Répertoire des ventes d'antiques en France au XIXe siècle - INHA;";En cours de saisie
158234;Sofautain;;;inconnu;;;;;;;;"Répertoire des ventes d'antiques en France au XIXe siècle - INHA;";Publiée
158241;Sous;;;inconnu;;;;;;;;"Répertoire des ventes d'antiques en France au XIXe siècle - INHA;";Publiée
145298;Soyer;;;inconnu;;19e siècle;;19e siècle;;;;"Répertoire des ventes d'antiques en France au XIXe siècle - INHA;";Publiée
164105;Spetz;Georges;;masculin;"France;";1844;Issenheim;1914;;collectionneur;;"Les sculptures allemandes dans les collections publiques françaises (vers 1450-1530), bois et bois polychromé - INHA / Musée du Louvre;";En cours de saisie
162768;Staub ?;;;inconnu;;;;;;collectionneur;Ce nom apparaît sur le procès-verbal de la vente Pourtalès en 1865. La lecture est incertaine.;"Répertoire des ventes d'antiques en France au XIXe siècle - INHA;";Publiée
166025;Straub;Alexandre;;masculin;"France;";1825;;1891;;chanoine;;"Les sculptures allemandes dans les collections publiques françaises (vers 1450-1530), bois et bois polychromé - INHA / Musée du Louvre;";En cours de saisie
159854;T[ivin] (?);;;masculin;;19e siècle;;19e siècle;;commerce;Figure parmi les acheteurs lors de la vente Magnoncour (1839). Son nom est illisible mais il est précisé qu'il exerce la fonction d'agent de change.;"Répertoire des ventes d'antiques en France au XIXe siècle - INHA;";Publiée
162803;Thal;Robert de;;masculin;;;;;;collectionneur;L'adresse du PV de la vente pourtalès permet d'identifier Robert de Thal, qui fut consul de Russie commissaire de la Russie à l'expo Universelle de 1867 et résidait au 125 de l'avenue des Champs Elysées.;"Répertoire des ventes d'antiques en France au XIXe siècle - INHA;";Publiée
158232;Theres;;;inconnu;;;;;;;;"Répertoire des ventes d'antiques en France au XIXe siècle - INHA;";Publiée
158230;Théret;Jacques;;masculin;;;;;;expert;;"Répertoire des ventes d'antiques en France au XIXe siècle - INHA;";Publiée
159793;Tietz;Martin;;masculin;"Allemagne;";1895;;1965;;;;"Répertoire des acteurs du marché de l'art en France sous l'occupation allemande (1940-1944), RAMA - INHA / TU;";En cours de saisie
162798;Tillier;;;inconnu;;;;;;collectionneur;"Nom apparaissant sur le PV de la vente Pourtalès en 1865. Personne non identifiée. Ecrit d'abord Thillier, puis Tillier avec le ""h"" soigneusement raturé.";"Répertoire des ventes d'antiques en France au XIXe siècle - INHA;";Publiée
131594;Timbal;Charles;;masculin;;1821;;1880;;;;"Répertoire des tableaux italiens dans les collections publiques françaises (XIIIe-XIXe siècles), RETIF - INHA;Les sculptures allemandes dans les collections publiques françaises (vers 1450-1530), bois et bois polychromé - INHA / Musée du Louvre;";Publiée
120849;Tissot;James;;masculin;"France;";15 octobre 1836;Nantes;8 août 1902;Chenecey-Buillon;peintre;Peintre, graveur, caricaturiste, illustrateur.;"Documents d'archives et documents photographiques de la Bibliothèque de l'Institut national d'histoire de l'art - INHA;Guide des archives de l?art conservées en France (XIXe-XXIe siècles), GAAEL - INHA;Répertoire des ventes d'antiques en France au XIXe siècle - INHA;";Publiée
162806;Tréoul;;;inconnu;;;;;;collectionneur;"Le procès-verbal de la vente Pourtalès de 1865 indique ""Tréoul"", mais ce nom semble inexistant ; l?orthographe peut être différent. Une adresse est indiquée : le 48 rue Vaugirad (Paris).";"Répertoire des ventes d'antiques en France au XIXe siècle - INHA;";Publiée
164989;Triantaphyllos;Evangelos;;masculin;;;;;;collectionneur;Nom d'acheteur apparaissant dans le catalogue annoté de la vente Tyszkiewicz conservé au RVKD.;"Répertoire des ventes d'antiques en France au XIXe siècle - INHA;";En cours de saisie
112722;Triqueti;Henri Joseph François;baron de;masculin;"France;";1803;;1874;;peintre;;"Guide des archives de l?art conservées en France (XIXe-XXIe siècles), GAAEL - INHA;Documents d'archives et documents photographiques de la Bibliothèque de l'Institut national d'histoire de l'art - INHA;";Publiée
17026;Turpin de Crissé;Lancelot Théodore;comte de;masculin;"France;";9 juillet 1782;Paris;15 mai 1859;Paris;;Issu d'une famille d'artistes et de collectionneurs ruinés avant la Révolution, Turpin de Crissé est protégé par son parrain Choiseul-Gouffier qui l'emmène en Suisse. A son retour en France en 1809, il bénéficie de la protection de Caroline Bonaparte, du prince Eugène et de l'impératrice Joséphine et devient chambellan de cette dernière jusqu'en 1815. Il expose à plusieurs reprises au Salon, devient membre du conseil des musées royaux en 1824, puis inspecteur général du département des Beaux-Arts en 1825, avant de démissionner de ses fonctions en 1830 lors de l?avènement de la Monarchie de Juillet. Il constitue une collection de peintures, ainsi que d'antiquités qu'il lègue au musée d'Angers.;"Documents d'archives et documents photographiques de la Bibliothèque de l'Institut national d'histoire de l'art - INHA;Livres français d'architecture (1512-1914) - INHA;Répertoire des ventes d'antiques en France au XIXe siècle - INHA;";Publiée
164997;Tyszkiewicz;;Comtesse de;féminin;;;;;;collectionneur;Probablement la belle-fille ou la nièce de Michel de Tyszkiewicz. Nom d'acheteur apparaissant dans le catalogue annoté de la vente Tyszkiewicz conservé au RVKD.;"Répertoire des ventes d'antiques en France au XIXe siècle - INHA;";En cours de saisie
164978;Tyszkiewicz;Jean;Comte de;masculin;;;;;;collectionneur;Fils ou frère du Comte Michel de Tyszkiewicz. Nom d'acheteur apparaissant dans le procès verbal de la vente Tyszkiewicz conservé aux archives de la ville de Paris.;"Répertoire des ventes d'antiques en France au XIXe siècle - INHA;";En cours de saisie
